rating,review,phone,source
1 out of 5 stars.,"Phone screen gave up after 3 days,not the quality you expect from Samsung
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Had the s9 for a few weeks now and it's the best phone I have ever had, and the camera is amazing
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Phone is light weight and easy to handle. Camera is really good and has the slow and fast modes. The charger connection is not a mini usb as it is slightly bigger but you get a converter as well as the new size charger so can still use mini usb if you have old chargers. Would highly recommend.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"I'm happy but the speed and sound could be improved
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I have had Samsung's since the s2 And they just keep getting better Very happy
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Had Samsung phones for years. Went to iPhone X. 3 months later came back to Samsung!
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Really pleased with the performance and ease of use
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"All the features are great i really love how smooth its is. Only downside is screen protectors dont fit the screen to well.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
2 out of 5 stars.,"I bought this phone a month ago I nearly did a somersault back in to the shop and swapped it for a i phone. I mainly bought it for the slow mo camera which I havent discovered yet.
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Only had the phone a week, still learning but really impressed so far
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Bought my s9 as an upgrade and thrilled with it. Responds so much better than the s8. Face recognition and finger print works a lot better than previous models. Taken fab videos with the camera and they are really clear and the sound has improved as well. Love this phone!
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
3 out of 5 stars.,"The phone is good but i am dissapointed that the predictive text auto correct and the app icon badge dont work right
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Had this phone a week now. My S6 before was lovely but this is so much more... quicker, smoother to touch and to use. Love it
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
1 out of 5 stars.,"Battery doesn't even last a day with very little usage. Very poor quality indeed.
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I'm very happy .... nice phone quick access to all app
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I got this as an upgrade from my s7 and i think the phones great, but i have noticed that apps more frequently than on my s7 and my music tends to jump which never happened on my s7.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Amazing phone, easy to use, great features and looks great.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Excellent phone very pleased with it. Best phone I have had so far.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I've had the phone 3 weeks and love it. Fantastic camera
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Amazing phone. Bought as an upgrade after owning an s7 edge and cannot fault it one bit.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I love this phone camera is really good I can do so much it's also really fast.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
1 out of 5 stars.,"No noticeable new features from s8, had the s8 and only the camera moving on the back is all I notice different. Save yours money with an s8
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Good quality photos and good features on new phone
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Love my camera. Beautiful pictures of my son! Love the colour lilac as well! New features are really good. Screen is a lot clearer. Bixby is really fun and useful. Glad I stuck to Samsung
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I got this phone last week and am glad I got it The phone looks and feels good
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"I havent explored everything but seems good. I havent really used bixsby but i am guessing it will be useless like on the s8.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"I bought this last week and everything seems to be as expected. The only reason I gave it a 4* is that the battery drains very quickly. I have used s7,S5 and S3 before and none of them had this problem when purchased.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Had this phone two weeks and I absolutely love it.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Only had a week and loving it. Great phone glad I changed from iphone.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
4 out of 5 stars.,"This is probably the least enthusiastic I've been about a new Galaxy phone. It doesn't live up to the hype, in my opinion. Functions as a mobile should, so I guess I should be content with that, even though I'm salty about the sound quality and the fact I cannot listen to music on this device.
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
3 out of 5 stars.,"Annoying finger print on the camera lenses instead of on the front like the s7 stuttering when typing screen shot end up pressing the bigsy button or what ever it's called just nothing special apart from the camera has greatly improved even worse ring tones then ever before
✘ No, I do not recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Upgraded from s7 edge and what an upgrade it is! I thought the s7 was perfect as it was but the s9 is beyond expectations for me!
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Had phone a few weeks and love it. But still learning about all the great things.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I'm so glad I bought it only had for two weeks but I love everything about it
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"I bought this phone one week ago and love it so much
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
5 out of 5 stars.,"Samsung just keeps getting better and better. My last 2 have been samsungs and the s4 was awful, then the s6 was a vast improvement however that died just under the 2 years. Im hoping that the s9 will beat eveything and then some. It is fast and responsive, voice recognition is excellent as is the iris and face unlocking.battery life seems very good so far and the wireless charging means that if you put the s9 in an enclosed waterproof case the charging port keeps fluff free for nor al use. The new charging cable has got rid of the micro usb and now has a cable that can be plugged in either way around just like its main competetion. Well done Samsung.
✔ Yes, I recommend this product.
Originally posted on samsung.com",galaxy,Very.co.uk
